OldNum	Post1962	NouvNum	CentroidX	CentroidY	WKT
		46-10 	612300	142024 	MULTILINESTRING ((612000 141824,612600 141824,612600 142224,612000 142224,612000 141824))
		47-10 	612900	142024 	MULTILINESTRING ((612600 141824,613200 141824,613200 142224,612600 142224,612600 141824))
		48-10 	613500	142024 	MULTILINESTRING ((613200 141824,613800 141824,613800 142224,613200 142224,613200 141824))
		49-10 	614100	142024 	MULTILINESTRING ((613800 141824,614400 141824,614400 142224,613800 142224,613800 141824))
		50-10 	614700	142024 	MULTILINESTRING ((614400 141824,615000 141824,615000 142224,614400 142224,614400 141824))
		51-10 	615300	142024 	MULTILINESTRING ((615000 141824,615600 141824,615600 142224,615000 142224,615000 141824))
		52-10 	615900	142024 	MULTILINESTRING ((615600 141824,616200 141824,616200 142224,615600 142224,615600 141824))
		53-10 	616500	142024 	MULTILINESTRING ((616200 141824,616800 141824,616800 142224,616200 142224,616200 141824))
		54-10 	617100	142024 	MULTILINESTRING ((616800 141824,617400 141824,617400 142224,616800 142224,616800 141824))
		55-10 	617700	142024 	MULTILINESTRING ((617400 141824,618000 141824,618000 142224,617400 142224,617400 141824))
		56-10 	618300	142024 	MULTILINESTRING ((618000 141824,618600 141824,618600 142224,618000 142224,618000 141824))
		57-10 	618900	142024 	MULTILINESTRING ((618600 141824,619200 141824,619200 142224,618600 142224,618600 141824))
		58-10 	619500	142024 	MULTILINESTRING ((619200 141824,619800 141824,619800 142224,619200 142224,619200 141824))
		59-10 	620100	142024 	MULTILINESTRING ((619800 141824,620400 141824,620400 142224,619800 142224,619800 141824))
		60-10 	620700	142024 	MULTILINESTRING ((620400 141824,621000 141824,621000 142224,620400 142224,620400 141824))
		61-10 	621300	142024 	MULTILINESTRING ((621000 141824,621600 141824,621600 142224,621000 142224,621000 141824))
		0-11 	584700	141624 	MULTILINESTRING ((584400 141424,585000 141424,585000 141824,584400 141824,584400 141424))
		1-11 	585300	141624 	MULTILINESTRING ((585000 141424,585600 141424,585600 141824,585000 141824,585000 141424))
		2-11 	585900	141624 	MULTILINESTRING ((585600 141424,586200 141424,586200 141824,585600 141824,585600 141424))
		3-11 	586500	141624 	MULTILINESTRING ((586200 141424,586800 141424,586800 141824,586200 141824,586200 141424))
		4-11 	587100	141624 	MULTILINESTRING ((586800 141424,587400 141424,587400 141824,586800 141824,586800 141424))
		5-11 	587700	141624 	MULTILINESTRING ((587400 141424,588000 141424,588000 141824,587400 141824,587400 141424))
		6-11 	588300	141624 	MULTILINESTRING ((588000 141424,588600 141424,588600 141824,588000 141824,588000 141424))
		7-11 	588900	141624 	MULTILINESTRING ((588600 141424,589200 141424,589200 141824,588600 141824,588600 141424))
		8-11 	589500	141624 	MULTILINESTRING ((589200 141424,589800 141424,589800 141824,589200 141824,589200 141424))
		9-11 	590100	141624 	MULTILINESTRING ((589800 141424,590400 141424,590400 141824,589800 141824,589800 141424))
		10-11 	590700	141624 	MULTILINESTRING ((590400 141424,591000 141424,591000 141824,590400 141824,590400 141424))
		11-11 	591300	141624 	MULTILINESTRING ((591000 141424,591600 141424,591600 141824,591000 141824,591000 141424))
		12-11 	591900	141624 	MULTILINESTRING ((591600 141424,592200 141424,592200 141824,591600 141824,591600 141424))
		13-11 	592500	141624 	MULTILINESTRING ((592200 141424,592800 141424,592800 141824,592200 141824,592200 141424))
		14-11 	593100	141624 	MULTILINESTRING ((592800 141424,593400 141424,593400 141824,592800 141824,592800 141424))
		15-11 	593700	141624 	MULTILINESTRING ((593400 141424,594000 141424,594000 141824,593400 141824,593400 141424))
		16-11 	594300	141624 	MULTILINESTRING ((594000 141424,594600 141424,594600 141824,594000 141824,594000 141424))
		17-11 	594900	141624 	MULTILINESTRING ((594600 141424,595200 141424,595200 141824,594600 141824,594600 141424))
		18-11 	595500	141624 	MULTILINESTRING ((595200 141424,595800 141424,595800 141824,595200 141824,595200 141424))
		19-11 	596100	141624 	MULTILINESTRING ((595800 141424,596400 141424,596400 141824,595800 141824,595800 141424))
		20-11 	596700	141624 	MULTILINESTRING ((596400 141424,597000 141424,597000 141824,596400 141824,596400 141424))
		21-11 	597300	141624 	MULTILINESTRING ((597000 141424,597600 141424,597600 141824,597000 141824,597000 141424))
		22-11 	597900	141624 	MULTILINESTRING ((597600 141424,598200 141424,598200 141824,597600 141824,597600 141424))
		23-11 	598500	141624 	MULTILINESTRING ((598200 141424,598800 141424,598800 141824,598200 141824,598200 141424))
		24-11 	599100	141624 	MULTILINESTRING ((598800 141424,599400 141424,599400 141824,598800 141824,598800 141424))
		25-11 	599700	141624 	MULTILINESTRING ((599400 141424,600000 141424,600000 141824,599400 141824,599400 141424))
		26-11 	600300	141624 	MULTILINESTRING ((600000 141424,600600 141424,600600 141824,600000 141824,600000 141424))
		27-11 	600900	141624 	MULTILINESTRING ((600600 141424,601200 141424,601200 141824,600600 141824,600600 141424))
		28-11 	601500	141624 	MULTILINESTRING ((601200 141424,601800 141424,601800 141824,601200 141824,601200 141424))
		29-11 	602100	141624 	MULTILINESTRING ((601800 141424,602400 141424,602400 141824,601800 141824,601800 141424))
		30-11 	602700	141624 	MULTILINESTRING ((602400 141424,603000 141424,603000 141824,602400 141824,602400 141424))
		31-11 	603300	141624 	MULTILINESTRING ((603000 141424,603600 141424,603600 141824,603000 141824,603000 141424))
		32-11 	603900	141624 	MULTILINESTRING ((603600 141424,604200 141424,604200 141824,603600 141824,603600 141424))
		33-11 	604500	141624 	MULTILINESTRING ((604200 141424,604800 141424,604800 141824,604200 141824,604200 141424))
		34-11 	605100	141624 	MULTILINESTRING ((604800 141424,605400 141424,605400 141824,604800 141824,604800 141424))
		35-11 	605700	141624 	MULTILINESTRING ((605400 141424,606000 141424,606000 141824,605400 141824,605400 141424))
		36-11 	606300	141624 	MULTILINESTRING ((606000 141424,606600 141424,606600 141824,606000 141824,606000 141424))
		37-11 	606900	141624 	MULTILINESTRING ((606600 141424,607200 141424,607200 141824,606600 141824,606600 141424))
		38-11 	607500	141624 	MULTILINESTRING ((607200 141424,607800 141424,607800 141824,607200 141824,607200 141424))
		39-11 	608100	141624 	MULTILINESTRING ((607800 141424,608400 141424,608400 141824,607800 141824,607800 141424))
		40-11 	608700	141624 	MULTILINESTRING ((608400 141424,609000 141424,609000 141824,608400 141824,608400 141424))
		41-11 	609300	141624 	MULTILINESTRING ((609000 141424,609600 141424,609600 141824,609000 141824,609000 141424))
		42-11 	609900	141624 	MULTILINESTRING ((609600 141424,610200 141424,610200 141824,609600 141824,609600 141424))
		43-11 	610500	141624 	MULTILINESTRING ((610200 141424,610800 141424,610800 141824,610200 141824,610200 141424))
		44-11 	611100	141624 	MULTILINESTRING ((610800 141424,611400 141424,611400 141824,610800 141824,610800 141424))
		45-11 	611700	141624 	MULTILINESTRING ((611400 141424,612000 141424,612000 141824,611400 141824,611400 141424))
		46-11 	612300	141624 	MULTILINESTRING ((612000 141424,612600 141424,612600 141824,612000 141824,612000 141424))
		47-11 	612900	141624 	MULTILINESTRING ((612600 141424,613200 141424,613200 141824,612600 141824,612600 141424))
		48-11 	613500	141624 	MULTILINESTRING ((613200 141424,613800 141424,613800 141824,613200 141824,613200 141424))
		49-11 	614100	141624 	MULTILINESTRING ((613800 141424,614400 141424,614400 141824,613800 141824,613800 141424))
		50-11 	614700	141624 	MULTILINESTRING ((614400 141424,615000 141424,615000 141824,614400 141824,614400 141424))
		51-11 	615300	141624 	MULTILINESTRING ((615000 141424,615600 141424,615600 141824,615000 141824,615000 141424))
		52-11 	615900	141624 	MULTILINESTRING ((615600 141424,616200 141424,616200 141824,615600 141824,615600 141424))
		53-11 	616500	141624 	MULTILINESTRING ((616200 141424,616800 141424,616800 141824,616200 141824,616200 141424))
		54-11 	617100	141624 	MULTILINESTRING ((616800 141424,617400 141424,617400 141824,616800 141824,616800 141424))
		55-11 	617700	141624 	MULTILINESTRING ((617400 141424,618000 141424,618000 141824,617400 141824,617400 141424))
		56-11 	618300	141624 	MULTILINESTRING ((618000 141424,618600 141424,618600 141824,618000 141824,618000 141424))
		57-11 	618900	141624 	MULTILINESTRING ((618600 141424,619200 141424,619200 141824,618600 141824,618600 141424))
		58-11 	619500	141624 	MULTILINESTRING ((619200 141424,619800 141424,619800 141824,619200 141824,619200 141424))
		59-11 	620100	141624 	MULTILINESTRING ((619800 141424,620400 141424,620400 141824,619800 141824,619800 141424))
		60-11 	620700	141624 	MULTILINESTRING ((620400 141424,621000 141424,621000 141824,620400 141824,620400 141424))
		61-11 	621300	141624 	MULTILINESTRING ((621000 141424,621600 141424,621600 141824,621000 141824,621000 141424))
		0-12 	584700	141224 	MULTILINESTRING ((584400 141024,585000 141024,585000 141424,584400 141424,584400 141024))
		1-12 	585300	141224 	MULTILINESTRING ((585000 141024,585600 141024,585600 141424,585000 141424,585000 141024))
		2-12 	585900	141224 	MULTILINESTRING ((585600 141024,586200 141024,586200 141424,585600 141424,585600 141024))
		3-12 	586500	141224 	MULTILINESTRING ((586200 141024,586800 141024,586800 141424,586200 141424,586200 141024))
		4-12 	587100	141224 	MULTILINESTRING ((586800 141024,587400 141024,587400 141424,586800 141424,586800 141024))
		5-12 	587700	141224 	MULTILINESTRING ((587400 141024,588000 141024,588000 141424,587400 141424,587400 141024))
		6-12 	588300	141224 	MULTILINESTRING ((588000 141024,588600 141024,588600 141424,588000 141424,588000 141024))
		7-12 	588900	141224 	MULTILINESTRING ((588600 141024,589200 141024,589200 141424,588600 141424,588600 141024))
		8-12 	589500	141224 	MULTILINESTRING ((589200 141024,589800 141024,589800 141424,589200 141424,589200 141024))
		9-12 	590100	141224 	MULTILINESTRING ((589800 141024,590400 141024,590400 141424,589800 141424,589800 141024))
		10-12 	590700	141224 	MULTILINESTRING ((590400 141024,591000 141024,591000 141424,590400 141424,590400 141024))
		11-12 	591300	141224 	MULTILINESTRING ((591000 141024,591600 141024,591600 141424,591000 141424,591000 141024))
		12-12 	591900	141224 	MULTILINESTRING ((591600 141024,592200 141024,592200 141424,591600 141424,591600 141024))
		13-12 	592500	141224 	MULTILINESTRING ((592200 141024,592800 141024,592800 141424,592200 141424,592200 141024))
		14-12 	593100	141224 	MULTILINESTRING ((592800 141024,593400 141024,593400 141424,592800 141424,592800 141024))
		15-12 	593700	141224 	MULTILINESTRING ((593400 141024,594000 141024,594000 141424,593400 141424,593400 141024))
		16-12 	594300	141224 	MULTILINESTRING ((594000 141024,594600 141024,594600 141424,594000 141424,594000 141024))
		17-12 	594900	141224 	MULTILINESTRING ((594600 141024,595200 141024,595200 141424,594600 141424,594600 141024))
		18-12 	595500	141224 	MULTILINESTRING ((595200 141024,595800 141024,595800 141424,595200 141424,595200 141024))
		19-12 	596100	141224 	MULTILINESTRING ((595800 141024,596400 141024,596400 141424,595800 141424,595800 141024))
		20-12 	596700	141224 	MULTILINESTRING ((596400 141024,597000 141024,597000 141424,596400 141424,596400 141024))
		21-12 	597300	141224 	MULTILINESTRING ((597000 141024,597600 141024,597600 141424,597000 141424,597000 141024))
		22-12 	597900	141224 	MULTILINESTRING ((597600 141024,598200 141024,598200 141424,597600 141424,597600 141024))
		23-12 	598500	141224 	MULTILINESTRING ((598200 141024,598800 141024,598800 141424,598200 141424,598200 141024))
		24-12 	599100	141224 	MULTILINESTRING ((598800 141024,599400 141024,599400 141424,598800 141424,598800 141024))
		25-12 	599700	141224 	MULTILINESTRING ((599400 141024,600000 141024,600000 141424,599400 141424,599400 141024))
		26-12 	600300	141224 	MULTILINESTRING ((600000 141024,600600 141024,600600 141424,600000 141424,600000 141024))
		27-12 	600900	141224 	MULTILINESTRING ((600600 141024,601200 141024,601200 141424,600600 141424,600600 141024))
		28-12 	601500	141224 	MULTILINESTRING ((601200 141024,601800 141024,601800 141424,601200 141424,601200 141024))
		29-12 	602100	141224 	MULTILINESTRING ((601800 141024,602400 141024,602400 141424,601800 141424,601800 141024))
		30-12 	602700	141224 	MULTILINESTRING ((602400 141024,603000 141024,603000 141424,602400 141424,602400 141024))
		31-12 	603300	141224 	MULTILINESTRING ((603000 141024,603600 141024,603600 141424,603000 141424,603000 141024))
		32-12 	603900	141224 	MULTILINESTRING ((603600 141024,604200 141024,604200 141424,603600 141424,603600 141024))
		33-12 	604500	141224 	MULTILINESTRING ((604200 141024,604800 141024,604800 141424,604200 141424,604200 141024))
		34-12 	605100	141224 	MULTILINESTRING ((604800 141024,605400 141024,605400 141424,604800 141424,604800 141024))
		35-12 	605700	141224 	MULTILINESTRING ((605400 141024,606000 141024,606000 141424,605400 141424,605400 141024))
		36-12 	606300	141224 	MULTILINESTRING ((606000 141024,606600 141024,606600 141424,606000 141424,606000 141024))
		37-12 	606900	141224 	MULTILINESTRING ((606600 141024,607200 141024,607200 141424,606600 141424,606600 141024))
		38-12 	607500	141224 	MULTILINESTRING ((607200 141024,607800 141024,607800 141424,607200 141424,607200 141024))
		39-12 	608100	141224 	MULTILINESTRING ((607800 141024,608400 141024,608400 141424,607800 141424,607800 141024))
		40-12 	608700	141224 	MULTILINESTRING ((608400 141024,609000 141024,609000 141424,608400 141424,608400 141024))
		41-12 	609300	141224 	MULTILINESTRING ((609000 141024,609600 141024,609600 141424,609000 141424,609000 141024))
		42-12 	609900	141224 	MULTILINESTRING ((609600 141024,610200 141024,610200 141424,609600 141424,609600 141024))
		43-12 	610500	141224 	MULTILINESTRING ((610200 141024,610800 141024,610800 141424,610200 141424,610200 141024))
		44-12 	611100	141224 	MULTILINESTRING ((610800 141024,611400 141024,611400 141424,610800 141424,610800 141024))
		45-12 	611700	141224 	MULTILINESTRING ((611400 141024,612000 141024,612000 141424,611400 141424,611400 141024))
		46-12 	612300	141224 	MULTILINESTRING ((612000 141024,612600 141024,612600 141424,612000 141424,612000 141024))
		47-12 	612900	141224 	MULTILINESTRING ((612600 141024,613200 141024,613200 141424,612600 141424,612600 141024))
		48-12 	613500	141224 	MULTILINESTRING ((613200 141024,613800 141024,613800 141424,613200 141424,613200 141024))
		49-12 	614100	141224 	MULTILINESTRING ((613800 141024,614400 141024,614400 141424,613800 141424,613800 141024))
		50-12 	614700	141224 	MULTILINESTRING ((614400 141024,615000 141024,615000 141424,614400 141424,614400 141024))
		51-12 	615300	141224 	MULTILINESTRING ((615000 141024,615600 141024,615600 141424,615000 141424,615000 141024))
		52-12 	615900	141224 	MULTILINESTRING ((615600 141024,616200 141024,616200 141424,615600 141424,615600 141024))
		53-12 	616500	141224 	MULTILINESTRING ((616200 141024,616800 141024,616800 141424,616200 141424,616200 141024))
		54-12 	617100	141224 	MULTILINESTRING ((616800 141024,617400 141024,617400 141424,616800 141424,616800 141024))
		55-12 	617700	141224 	MULTILINESTRING ((617400 141024,618000 141024,618000 141424,617400 141424,617400 141024))
		56-12 	618300	141224 	MULTILINESTRING ((618000 141024,618600 141024,618600 141424,618000 141424,618000 141024))
		57-12 	618900	141224 	MULTILINESTRING ((618600 141024,619200 141024,619200 141424,618600 141424,618600 141024))
		58-12 	619500	141224 	MULTILINESTRING ((619200 141024,619800 141024,619800 141424,619200 141424,619200 141024))
		59-12 	620100	141224 	MULTILINESTRING ((619800 141024,620400 141024,620400 141424,619800 141424,619800 141024))
		60-12 	620700	141224 	MULTILINESTRING ((620400 141024,621000 141024,621000 141424,620400 141424,620400 141024))
		61-12 	621300	141224 	MULTILINESTRING ((621000 141024,621600 141024,621600 141424,621000 141424,621000 141024))
		0-13 	584700	140824 	MULTILINESTRING ((584400 140624,585000 140624,585000 141024,584400 141024,584400 140624))
		1-13 	585300	140824 	MULTILINESTRING ((585000 140624,585600 140624,585600 141024,585000 141024,585000 140624))
		2-13 	585900	140824 	MULTILINESTRING ((585600 140624,586200 140624,586200 141024,585600 141024,585600 140624))
		3-13 	586500	140824 	MULTILINESTRING ((586200 140624,586800 140624,586800 141024,586200 141024,586200 140624))
		4-13 	587100	140824 	MULTILINESTRING ((586800 140624,587400 140624,587400 141024,586800 141024,586800 140624))
